5	0.673858
6	0.661245
7	0.882392
8	0.78323
9	0.709653
10	0.695224
	*
1	0.642129
2	0.628201
3	0.670127
4	0.665587
5	0.67915
6	0.678669
7	0.796784
8	0.686122
9	0.719403
10	0.702939
	*
1	0.624379
2	0.609754
3	0.652008
4	0.649352
5	0.673631
6	0.770378
7	0.678996
8	0.677981
9	0.71039
10	0.887416
	*
1	0.612028
2	0.596685
3	0.642641
4	0.639996
5	0.663579
6	0.804418
7	0.670562
8	0.670113
9	0.828547
10	0.823185
	*
1	0.626315
2	0.610112
3	0.652457
4	0.65292
5	0.676834
6	0.774279
7	0.676575
8	0.677378
9	0.890482
10	0.698383
	*
1	0.608538
2	0.593073
3	0.641379
4	0.637321
5	0.661082
6	0.800606
7	0.667861
8	0.808358
9	0.703324
10	0.823101
	*
1	0.610099
2	0.594618
3	0.640892
4	0.635059
5	0.658806
6	0.808999
7	0.670955
8	0.81165
9	0.832713
10	0.688821
	*
1	0.627095
2	0.611346
3	0.653046
4	0.65134
5	0.672365
6	0.758561
7	0.676593
8	0.852778
9	0.711881
10	0.695065
	*
1	0.609734
2	0.594996
3	0.638912
4	0.6367
5	0.663808
6	0.799735
7	0.812173
8	0.66623
9	0.701712
10	0.819881
	*
1	0.609612
2	0.594494
3	0.640682
4	0.639152
5	0.662584
6	0.806855
7	0.811173
8	0.665561
9	0.833693
10	0.687787
	*
1	0.605969
2	0.589227
3	0.633618
4	0.635211
5	0.657768
6	0.805972
7	0.81563
8	0.813344
9	0.703026
10	0.68881
	*
1	0.62096
2	0.608854
3	0.650056
4	0.646465
5	0.673425
6	0.769321
7	0.886166
8	0.67829
9	0.70974
10	0.691437
	*
1	0.618404
2	0.601863
3	0.651289
4	0.647535
5	0.672227
6	0.894686
7	0.677632
8	0.673458
9	0.712986
10	0.803625
	*
1	0.627244
2	0.612364
3	0.652525
4	0.650524
5	0.673178
6	0.863648
7	0.677438
8	0.675494
9	0.792552
10	0.699868
	*
1	0.62379
2	0.608347
3	0.651225
4	0.647057
5	0.671463
6	0.863976
7	0.6796
8	0.772778
9	0.710091
10	0.693459
	*
1	0.624361
2	0.609365
3	0.651979
4	0.648354
5	0.671453
6	0.863103
7	0.771171
8	0.677228
9	0.707224
10	0.69606
	*
1	0.638961
2	0.623945
3	0.668859
4	0.663782
5	0.686072
6	0.783755
7	0.692096
8	0.689586
9	0.713326
10	0.705398
	*
1	0.626348
2	0.613055
3	0.656214
4	0.652506
5	0.766044
6	0.668329
7	0.676036
8	0.679179
9	0.711877
10	0.873429
	*
1	0.613758
2	0.596872
3	0.643462
4	0.642143
5	0.805884
6	0.657719
7	0.671014
8	0.669727
9	0.827739
10	0.823383
	*
1	0.630862
2	0.616651
3	0.65638
4	0.654088
5	0.764347
6	0.669008
7	0.676893
8	0.680992
9	0.869558
10	0.698764
	*
1	0.607924
2	0.595526
3	0.637524
4	0.634053
5	0.809833
6	0.653978
7	0.669396
8	0.810305
9	0.70364
10	0.831728
	*
1	0.611645
2	0.595478
3	0.639263
4	0.635653
5	0.812577
6	0.65443
7	0.669084
8	0.815969
9	0.833675
10	0.688483
	*
1	0.626707
2	0.61214
3	0.653315
4	0.652597
5	0.759656
6	0.662897
7	0.678815
8	0.848191
9	0.715609
10	0.698789
	*
1	0.608267
2	0.5962
3	0.6382
4	0.639962
5	0.806617
6	0.652579
7	0.812628
8	0.668425
9	0.702468
10	0.82317
	*
1	0.613874
2	0.5978
3	0.641438
4	0.637775
5	0.804581
6	0.65535
7	0.808851
8	0.668321
9	0.829632
10	0.688886
	*
1	0.608397
2	0.592067
3	0.636136
4	0.632661
5	0.809069
6	0.650984
7	0.813534
8	0.81896
9	0.699605
10	0.688853
	*
1	0.622429
2	0.603169
3	0.654162
4	0.646388
5	0.787235
6	0.662538
7	0.902141
8	0.674761
9	0.707233
10	0.691744
	*
1	0.608111
2	0.595755
3	0.638187
4	0.638453
5	0.810688
6	0.801911
7	0.666794
8	0.665079
9	0.700369
10	0.817516
	*
1	0.607242
2	0.592728
3	0.640587
4	0.636568
5	0.812464
6	0.80771
7	0.665662
8	0.666108
9	0.835317
10	0.690214
	*
1	0.605051
2	0.588647
3	0.639156
4	0.637808
5	0.805315
6	0.798513
7	0.664953
8	0.811675
9	0.69941
10	0.688887
	*
1	0.607635
2	0.591849
3	0.638752
4	0.635901
5	0.802708
6	0.796791
7	0.804533
8	0.665741
9	0.702097
10	0.687874
	*
1	0.620043
2	0.605924
3	0.650482
4	0.644884
5	0.781072
6	0.8849
7	0.674129
8	0.673501
9	0.710072
10	0.693396
	*
1	0.621771
2	0.606161
3	0.654951
4	0.648998
5	0.889204
6	0.665099
7	0.672651
8	0.676516
9	0.712607
10	0.798224
	*
1	0.621926
2	0.610976
3	0.653589
4	0.648669
5	0.882404
6	0.670552
7	0.678197
8	0.677592
9	0.798831
10	0.696947
	*
1	0.622294
2	0.606397
3	0.648966
4	0.647547
5	0.883511
6	0.664222
7	0.681061
8	0.780206
9	0.709786
10	0.692818
	*
1	0.624376
2	0.609803
3	0.657698
4	0.654846
5	0.8439
6	0.665492
7	0.764673
8	0.677704
9	0.710473
10	0.698551
	*
1	0.625013
2	0.610327
3	0.654846
4	0.649234
5	0.854374
6	0.751642
7	0.678165
8	0.676863
9	0.71173
10	0.69778
	*
1	0.638883
2	0.625094
3	0.671525
4	0.667485
5	0.791853
6	0.672151
7	0.688468
8	0.691848
9	0.719699
10	0.701512
	*
1	0.627463
2	0.612341
3	0.651941
4	0.748167
5	0.672236
6	0.66556
7	0.677432
8	0.679864
9	0.712011
10	0.867578
	*
1	0.613442
2	0.596522
3	0.639566
4	0.791238
5	0.66388
6	0.655182
7	0.669047
8	0.667437
9	0.828878
10	0.818549
	*
1	0.627285
2	0.611408
3	0.653753
4	0.762858
5	0.673301
6	0.661047
7	0.677166
8	0.675787
9	0.895086
10	0.69683
	*
1	0.60676
2	0.590046
3	0.637351
4	0.790096
5	0.661979
6	0.655305
7	0.668076
8	0.808533
9	0.701908
10	0.818602
	*
1	0.608244
2	0.591569
3	0.635791
4	0.791902
5	0.663777
6	0.652578
7	0.667381
8	0.812532
9	0.832812
10	0.689876
	*
1	0.628154
2	0.604325
3	0.650676
4	0.74858
5	0.6717
6	0.663538
7	0.674846
8	0.868708
9	0.710996
10	0.696047
	*
1	0.610653
2	0.593778
3	0.638087
4	0.787439
5	0.661507
6	0.651509
7	0.805732
8	0.665837
9	0.702125
10	0.818236
	*
1	0.606535
2	0.591316
3	0.638116
4	0.795825
5	0.660833
6	0.652082
7	0.816198
8	0.66728
9	0.83469
10	0.687813
	*
1	0.606709
2	0.591384
3	0.634969
4	0.787057
5	0.660535
6	0.652439
7	0.802861
8	0.804508
9	0.702085
10	0.687151
	*
1	0.618629
2	0.598939
3	0.650544
4	0.767541
5	0.671325
6	0.662029
7	0.899129
8	0.674067
9	0.706841
10	0.695296
	*
1	0.603238
2	0.58688
3	0.638061
4	0.792893
5	0.660328
6	0.805312
7	0.66724
8	0.663235
9	0.701564
10	0.82267
	*
1	0.607327
2	0.591156
3	0.632841
4	0.792874
5	0.660055
6	0.804997
7	0.667878
8	0.666641
9	0.832538
10	0.687305
	*
1	0.602105
2	0.585242
3	0.631255
4	0.79484
5	0.658168
6	0.803388
7	0.66519
8	0.808628
9	0.701039
10	0.687057
	*
1	0.603755
2	0.591016
3	0.635076
4	0.784707
5	0.660691
6	0.793565
7	0.799631
8	0.664874
9	0.705055
10	0.685616
	*
1	0.618189
2	0.603778
3	0.648788
4	0.754657
5	0.671024
6	0.871673
7	0.674018
8	0.673252
9	0.711049
10	0.695972
	*
1	0.608517
2	0.590305
3	0.635496
4	0.794073
5	0.808132
6	0.650522
7	0.665798
8	0.667047
9	0.702121
10	0.817389
	*
1	0.609741
2	0.591585
3	0.636482
4	0.795564
5	0.807642
6	0.651278
7	0.666371
8	0.665568
9	0.83553
10	0.686875
	*
1	0.60562
2	0.589324
3	0.639993
4	0.787629
5	0.798297
6	0.648247
7	0.665112
8	0.803618
9	0.702491
10	0.688037
	*
1	0.607749
2	0.589549
3	0.635515
4	0.781795
5	0.800021
6	0.65264
7	0.805507
8	0.665361
9	0.702037
10	0.68723
	*
1	0.604418
2	0.585063
3	0.638297
4	0.779708
5	0.799492
6	0.795264
7	0.665354
8	0.664759
9	0.704023
10	0.687438
	*
1	0.621709
2	0.607737
3	0.653845
4	0.747243
5	0.86063
6	0.662911
7	0.676182
8	0.676555
9	0.709395
10	0.69629
	*
1	0.621266
2	0.608554
3	0.647503
4	0.865361
5	0.674626
6	0.661639
7	0.671816
8	0.67314
9	0.714816
10	0.788764
	*
1	0.623067
2	0.607717
3	0.647178
4	0.869092
5	0.675187
6	0.662935
7	0.673439
8	0.675613
9	0.802695
10	0.696062
	*
1	0.621854
2	0.607036
3	0.645313
4	0.864606
5	0.673744
6	0.661035
7	0.671653
8	0.768144
9	0.710062
10	0.697643
	*
1	0.616458
2	0.604469
3	0.648364
4	0.86885
5	0.672632
6	0.664222
7	0.779751
8	0.673801
9	0.708798
10	0.690782
	*
1	0.617649
2	0.602522
3	0.647164
4	0.863571
5	0.676631
6	0.760939
7	0.674566
8	0.676325
9	0.708638
10	0.691188
	*
1	0.617836
2	0.605891
3	0.649628
4	0.869498
5	0.773377
6	0.659178
7	0.67479
8	0.676283
9	0.708797
10	0.690781
	*
1	0.639949
2	0.625837
3	0.662882
4	0.814982
5	0.68251
6	0.670342
7	0.679956
8	0.688377
9	0.709308
10	0.701774
	*
1	0.622697
2	0.606227
3	0.764776
4	0.649724
5	0.670424
6	0.66489
7	0.679062
8	0.67465
9	0.712167
10	0.891041
	*
1	0.611294
2	0.595912
3	0.788356
4	0.638842
5	0.665258
6	0.658445
7	0.670194
8	0.669522
9	0.824216
10	0.819009
	*
1	0.625323
2	0.610778
3	0.76418
4	0.649295
5	0.674391
6	0.665386
7	0.676719
8	0.67779
9	0.893784
10	0.696991
	*
1	0.60754
2	0.591991
3	0.793032
4	0.636525
5	0.66116
6	0.654694
7	0.667732
8	0.806973
9	0.700283
10	0.818454
	*
1	0.609191
2	0.592617
3	0.79145
4	0.637093
5	0.662846
6	0.655523
7	0.668646
8	0.807205
9	0.829405
10	0.687449
	*
1	0.626729
2	0.611316
3	0.742463
4	0.65591
5	0.672159
6	0.664389
7	0.676029
8	0.848632
9	0.711224
10	0.694292
	*
1	0.607054
2	0.591486
3	0.793191
4	0.636155
5	0.662713
6	0.654709
7	0.807323
8	0.667435
9	0.700283
10	0.818454
	*
1	0.608787
2	0.592514
3	0.786771
4	0.641076
5	0.661117
6	0.655452
7	0.807452
8	0.668344
9	0.829354
10	0.688887
	*
1	0.606734
2	0.590056
3	0.785556
4	0.637494
5	0.65877
6	0.653746
7	0.806185
8	0.801784
9	0.701839
10	0.687486
	*
1	0.619865
2	0.602933
3	0.770519
4	0.645152
5	0.671165
6	0.662922
7	0.901495
8	0.673232
9	0.708446
10	0.690245
	*
1	0.605667
2	0.590325
3	0.787394
4	0.633785
5	0.658682
6	0.80115
7	0.667867
8	0.665154
9	0.702997
10	0.825006
	*
1	0.609186
2	0.592271
3	0.789025
4	0.63621
5	0.659833
6	0.801313
7	0.668173
8	0.665457
9	0.830928
10	0.686741
	*
1	0.60491
2	0.58816
3	0.788135
4	0.632837
5	0.659047
6	0.797959
7	0.66563
8	0.805053
9	0.701895
10	0.685749
	*
1	0.601834
2	0.584577
3	0.787952
4	0.634571
5	0.658869
6	0.803392
7	0.805386
8	0.664445
9	0.701803
10	0.690236
	*
1	0.622909
2	0.607244
3	0.752922
4	0.644033
5	0.671169
6	0.862872
7	0.677928
8	0.673044
9	0.707694
10	0.695646
	*
1	0.609723
2	0.594527
3	0.788038
4	0.637913
5	0.804402
6	0.652405
7	0.667393
8	0.661201
9	0.700421
10	0.818461
	*
1	0.608837
2	0.59244
3	0.791439
4	0.636654
5	0.80736
6	0.65487
7	0.667636
8	0.664328
9	0.831225
10	0.687775
	*
1	0.606508
2	0.589889
3	0.787586
4	0.638849
5	0.797647
6	0.650016
7	0.665658
8	0.801493
9	0.701713
10	0.687411
	*
1	0.605831
2	0.587542
3	0.786853
4	0.63279
5	0.801617
6	0.654024
7	0.805839
8	0.665063
9	0.70181
10	0.689627
	*
1	0.604475
2	0.586123
3	0.78612
4	0.636733
5	0.799495
6	0.793962
7	0.663558
8	0.665356
9	0.702071
10	0.687233
	*
1	0.628459
2	0.614037
3	0.742736
4	0.647239
5	0.846072
6	0.664842
7	0.679206
8	0.677033
9	0.705341
10	0.696304
	*
1	0.607271
2	0.590629
3	0.785607
4	0.780607
5	0.66078
6	0.654759
7	0.664839
8	0.663994
9	0.699924
10	0.814547
	*
1	0.605359
2	0.589301
3	0.786342
4	0.786841
5	0.662678
6	0.654172
7	0.668058
8	0.665332
9	0.82466
10	0.686738
	*
1	0.600842
2	0.583407
3	0.784031
4	0.784124
5	0.659416
6	0.650683
7	0.665132
8	0.808354
9	0.701426
10	0.687396
	*
1	0.601446
2	0.584634
3	0.78146
4	0.780458
5	0.659796
6	0.654795
7	0.798005
8	0.667364
9	0.70386
10	0.686741
	*
1	0.602373
2	0.585812
3	0.774625
4	0.77452
5	0.66051
6	0.784671
7	0.671684
8	0.663694
9	0.702042
10	0.688111
	*
1	0.606012
2	0.582837
3	0.776555
4	0.776565
5	0.793678
6	0.652825
7	0.664668
8	0.664159
9	0.709171
10	0.687047
	*
1	0.614749
2	0.603912
3	0.759853
4	0.866785
5	0.665443
6	0.659096
7	0.674772
8	0.677032
9	0.707318
10	0.691254
	*
1	0.622347
2	0.606354
3	0.843998
4	0.64884
5	0.678603
6	0.663039
7	0.679825
8	0.680055
9	0.710164
10	0.778744
	*
1	0.631505
2	0.61551
3	0.796823
4	0.656313
5	0.678876
6	0.670345
7	0.680632
8	0.682193
9	0.769151
10	0.701929
	*
1	0.617438
2	0.601286
3	0.872771
4	0.643416
5	0.677281
6	0.661608
7	0.673727
8	0.780151
9	0.710226
10	0.693766
	*
1	0.62015
2	0.604113
3	0.872182
4	0.645468
5	0.666282
6	0.660974
7	0.773139
8	0.675969
9	0.717125
10	0.693283
	*
1	0.617537
2	0.601647
3	0.871017
4	0.643178
5	0.673995
6	0.769607
7	0.673211
8	0.672707
9	0.710405
10	0.693578
	*
1	0.618451
2	0.60522
3	0.865562
4	0.647124
5	0.772771
6	0.659381
7	0.676728
8	0.672954
9	0.710352
10	0.695423
	*
1	0.615756
2	0.599848
3	0.870438
4	0.7539
5	0.671716
6	0.658043
7	0.67456
8	0.673093
9	0.710503
10	0.694277
	*
1	0.637851
2	0.622859
3	0.801159
4	0.663101
5	0.68518
6	0.669912
7	0.686578
8	0.68729
9	0.71612
10	0.70193
	*
1	0.622795
2	0.728883
3	0.646777
4	0.647624
5	0.665855
6	0.658917
7	0.674988
8	0.675216
9	0.712798
10	0.883638
	*
1	0.60416
2	0.749595
3	0.641953
4	0.63963
5	0.662408
6	0.651922
7	0.669145
8	0.66511
9	0.821645
10	0.815839
	*
1	0.623051
2	0.730922
3	0.650318
4	0.645985
5	0.667785
6	0.663965
7	0.673908
8	0.674685
9	0.895108
10	0.697686
	*
1	0.6047
2	0.745697
3	0.640882
4	0.634269
5	0.661538
6	0.651213
7	0.665741
8	0.793051
9	0.701776
10	0.808721
	*
1	0.605067
2	0.750324
3	0.640717
4	0.6344
5	0.661072
6	0.650598
7	0.6655
8	0.800639
9	0.821085
10	0.686575
	*
1	0.615397
2	0.718319
3	0.652336
4	0.641319
5	0.668378
6	0.662194
7	0.675996
8	0.868291
9	0.711164
10	0.694502
	*
1	0.605879
2	0.748911
3	0.64097
4	0.634286
5	0.660006
6	0.650396
7	0.798712
8	0.659836
9	0.700627
10	0.812498
	*
1	0.605197
2	0.746565
3	0.637479
4	0.640334
5	0.66006
6	0.650539
7	0.796998
8	0.666985
9	0.819881
10	0.688782
	*
1	0.604065
2	0.747755
3	0.636685
4	0.631605
5	0.658123
6	0.647954
7	0.797304
8	0.796384
9	0.7003
10	0.686164
	*
1	0.61601
2	0.737391
3	0.643719
4	0.646365
5	0.666694
6	0.657325
7	0.89918
8	0.668067
9	0.705995
10	0.689743
	*
1	0.603369
2	0.746644
3	0.638594
4	0.632577
5	0.659146
6	0.786099
7	0.664074
8	0.663206
9	0.702106
10	0.810823
	*
1	0.601807
2	0.747592
3	0.643738
4	0.634135
5	0.658051
6	0.785786
7	0.666782
8	0.665314
9	0.818109
10	0.687087
	*
1	0.596983
2	0.752927
3	0.636527
4	0.630834
5	0.655381
6	0.787243
7	0.664196
8	0.796109
9	0.697251
10	0.687114
	*
1	0.601743
2	0.746163
3	0.635419
4	0.629695
5	0.65457
6	0.786916
7	0.794351
8	0.666268
9	0.700289
10	0.686219
	*
1	0.60929
2	0.733621
3	0.640352
4	0.640585
5	0.67008
6	0.892245
7	0.670392
8	0.67372
9	0.705044
10	0.691331
	*
1	0.601752
2	0.746621
3	0.633088
4	0.634553
5	0.795441
6	0.653953
7	0.669087
8	0.662088
9	0.70098
10	0.815371
	*
1	0.605016
2	0.747044
3	0.640447
4	0.636465
5	0.790234
6	0.653893
7	0.666728
8	0.666013
9	0.817628
10	0.685682
	*
1	0.604542
2	0.746834
3	0.633231
4	0.629488
5	0.793596
6	0.650714
7	0.663632
8	0.796145
9	0.701466
10	0.685441
	*
1	0.604286
2	0.745795
3	0.636909
4	0.631243
5	0.788607
6	0.651579
7	0.791156
8	0.665667
9	0.698958
10	0.685702
	*
1	0.605292
2	0.747225
3	0.633745
4	0.630097
5	0.793936
6	0.781221
7	0.661757
8	0.659071
9	0.701458
10	0.685432
	*
1	0.614963
2	0.721675
3	0.647701
4	0.647784
5	0.873067
6	0.659405
7	0.670623
8	0.67045
9	0.708721
10	0.696665
	*
1	0.606288
2	0.741004
3	0.637645
4	0.771402
5	0.658638
6	0.649737
7	0.664882
8	0.661685
9	0.698416
10	0.807007
	*
1	0.597014
2	0.749468
3	0.635148
4	0.780198
5	0.658242
6	0.652553
7	0.666389
8	0.665494
9	0.814738
10	0.686599
	*
1	0.597693
2	0.737617
3	0.635478
4	0.77518
5	0.659862
6	0.647035
7	0.663442
8	0.794356
9	0.702331
10	0.683707
	*
1	0.597921
2	0.735458
3	0.63934
4	0.767491
5	0.661636
6	0.64682
7	0.785099
8	0.665904
9	0.702083
10	0.686498
	*
1	0.596229
2	0.734125
3	0.63541
4	0.773449
5	0.660951
6	0.770726
7	0.661938
8	0.665032
9	0.702236
10	0.685059
	*
1	0.612196
2	0.72535
3	0.631937
4	0.752123
5	0.771584
6	0.656741
7	0.668257
8	0.66469
9	0.706182
10	0.686551
	*
1	0.606846
2	0.723903
3	0.642244
4	0.867543
5	0.667158
6	0.660434
7	0.673296
8	0.668719
9	0.707333
10	0.691259
	*
1	0.610209
2	0.739764
3	0.772885
4	0.633512
5	0.658661
6	0.648081
7	0.665056
8	0.664805
9	0.701246
10	0.799783
	*
1	0.605744
2	0.73738
3	0.769254
4	0.637627
5	0.658493
6	0.654894
7	0.668156
8	0.664329
9	0.814994
10	0.686758
	*
1	0.606628
2	0.729256
3	0.762813
4	0.637423
5	0.659388
6	0.65153
7	0.664197
8	0.773395
9	0.710384
10	0.686065
	*
1	0.603159
2	0.735998
3	0.767496
4	0.627061
5	0.658127
6	0.650895
7	0.793916
8	0.660295
9	0.702417
10	0.692923
	*
1	0.612518
2	0.717941
3	0.755685
4	0.635877
5	0.656672
6	0.762813
7	0.671513
8	0.665507
9	0.706544
10	0.687287
	*
1	0.607668
2	0.722669
3	0.761383
4	0.630533
5	0.771631
6	0.656429
7	0.668146
8	0.664512
9	0.709788
10	0.686574
	*
1	0.599791
2	0.712132
3	0.742015
4	0.74274
5	0.675969
6	0.65423
7	0.669853
8	0.668855
9	0.707316
10	0.691459
	*
1	0.608164
2	0.722366
3	0.865921
4	0.638098
5	0.674301
6	0.659042
7	0.669349
8	0.673922
9	0.705389
10	0.691021
	*
1	0.624792
2	0.835556
3	0.642206
4	0.642255
5	0.666015
6	0.66175
7	0.670892
8	0.667644
9	0.7008
10	0.795421
	*
1	0.614883
2	0.832892
3	0.65438
4	0.642248
5	0.667229
6	0.662085
7	0.671739
8	0.671707
9	0.793349
10	0.695122
	*
1	0.613658
2	0.832179
3	0.648657
4	0.639133
5	0.664319
6	0.659336
7	0.668981
8	0.768309
9	0.708734
10	0.696707
	*
1	0.621293
2	0.820792
3	0.650621
4	0.641191
5	0.665049
6	0.654852
7	0.756716
8	0.676101
9	0.708962
10	0.694356
	*
1	0.617446
2	0.819748
3	0.646936
4	0.642443
5	0.664272
6	0.749797
7	0.673029
8	0.671955
9	0.710002
10	0.692278
	*
1	0.613487
2	0.82949
3	0.647023
4	0.63964
5	0.759579
6	0.656038
7	0.671925
8	0.675053
9	0.709177
10	0.694932
	*
1	0.614917
2	0.818339
3	0.644966
4	0.733977
5	0.669574
6	0.657463
7	0.672906
8	0.667463
9	0.708885
10	0.695105
	*
1	0.611698
2	0.82671
3	0.734173
4	0.639192
5	0.671831
6	0.656955
7	0.672915
8	0.673071
9	0.709876
10	0.692335
	*
1	0.624533
2	0.836903
3	0.658547
4	0.653877
5	0.675099
6	0.670237
7	0.679573
8	0.680128
9	0.708689
10	0.696946
	*
1	0.742981
2	0.607885
3	0.65126
4	0.647272
5	0.667071
6	0.662136
7	0.672223
8	0.675257
9	0.710892
10	0.88771
	*
1	0.763762
2	0.592888
3	0.638271
4	0.638244
5	0.667728
6	0.652098
7	0.670185
8	0.666775
9	0.821238
10	0.817523
	*
1	0.747308
2	0.611073
3	0.649563
4	0.645379
5	0.671486
6	0.664233
7	0.671684
8	0.674601
9	0.895236
10	0.698447
	*
1	0.76281
2	0.591244
3	0.636507
4	0.635286
5	0.657826
6	0.650099
7	0.668966
8	0.799303
9	0.702988
10	0.816433
	*
1	0.760098
2	0.59287
3	0.63691
4	0.635459
5	0.659422
6	0.654198
7	0.668096
8	0.800533
9	0.826959
10	0.689438
	*
1	0.727303
2	0.608055
3	0.651784
4	0.641709
5	0.668054
6	0.66298
7	0.674804
8	0.869021
9	0.711609
10	0.695971
	*
1	0.76124
2	0.590768
3	0.633277
4	0.634856
5	0.659189
6	0.65272
7	0.803255
8	0.666372
9	0.70455
10	0.816937
	*
1	0.764694
2	0.593584
3	0.6371
4	0.637386
5	0.659102
6	0.655366
7	0.797253
8	0.666975
9	0.820163
10	0.688793
	*
1	0.753494
2	0.592286
3	0.637155
4	0.637604
5	0.65926
6	0.653606
7	0.784391
8	0.789347
9	0.705794
10	0.689439
	*
1	0.747431
2	0.602856
3	0.647007
4	0.645943
5	0.666173
6	0.656117
7	0.895294
8	0.673257
9	0.706697
10	0.6918
	*
1	0.755158
2	0.594848
3	0.633528
4	0.636805
5	0.660169
6	0.782876
7	0.666743
8	0.665074
9	0.700984
10	0.814628
	*
1	0.760858
2	0.592764
3	0.63494
4	0.63973
5	0.659091
6	0.784673
7	0.667951
8	0.666182
9	0.820204
10	0.688176
	*
1	0.757034
2	0.586769
3	0.636616
4	0.632162
5	0.655952
6	0.783303
7	0.666541
8	0.795675
9	0.702798
10	0.689821
	*
1	0.752419
2	0.586627
3	0.638609
4	0.635471
5	0.658319
6	0.782631
7	0.793325
8	0.665134
9	0.702558
10	0.688591
	*
1	0.753156
2	0.599579
3	0.64224
4	0.641513
5	0.668893
6	0.892585
7	0.671305
8	0.668635
9	0.705133
10	0.689837
	*
1	0.759308
2	0.594376
3	0.631935
4	0.637923
5	0.79419
6	0.65233
7	0.666166
8	0.665511
9	0.70132
10	0.812605
	*
1	0.765217
2	0.596989
3	0.635864
4	0.630194
5	0.794654
6	0.653207
7	0.666967
8	0.666274
9	0.819229
10	0.690708
	*
1	0.769696
2	0.589571
3	0.63239
4	0.627981
5	0.793021
6	0.649741
7	0.662695
8	0.806985
9	0.701467
10	0.685442
	*
1	0.747109
2	0.590462
3	0.63939
4	0.635893
5	0.788348
6	0.65148
7	0.789818
8	0.66503
9	0.708171
10	0.687288
	*
1	0.749762
2	0.58596
3	0.63715
4	0.633114
5	0.785455
6	0.782799
7	0.667052
8	0.66539
9	0.707221
10	0.687282
	*
1	0.734749
2	0.598086
3	0.646864
4	0.645005
5	0.876495
6	0.663869
7	0.677941
8	0.672713
9	0.708908
10	0.694195
	*
1	0.758552
2	0.592725
3	0.636121
4	0.774478
5	0.657031
6	0.651986
7	0.66456
8	0.665747
9	0.701099
10	0.799776
	*
1	0.760841
2	0.585996
3	0.641454
4	0.776627
5	0.661308
6	0.644667
7	0.669392
8	0.666541
9	0.82013
10	0.685271
	*
1	0.75298
2	0.584729
3	0.634835
4	0.767501
5	0.664806
6	0.646916
7	0.667081
8	0.789448
9	0.702295
10	0.686676
	*
1	0.743157
2	0.5902
3	0.63666
4	0.765408
5	0.657196
6	0.653098
7	0.786487
8	0.666555
9	0.703481
10	0.689518
	*
1	0.746452
2	0.580736
3	0.632529
4	0.763609
5	0.661009
6	0.782887
7	0.667172
8	0.664065
9	0.705016
10	0.689883
	*
1	0.742311
2	0.582831
3	0.645115
4	0.759443
5	0.771896
6	0.656799
7	0.666791
8	0.665066
